"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue"
"5646",2009,4,921,"Lake Mead","Mead",42,"Total Release","cfs",591984.5832
"5647",2009,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.1741842976
"5648",2009,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.030914728871
"5649",2009,5,919,"Lake Powell","Powell",29,"Inflow","cfs",1340203.1968
"5650",2009,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.6582542735
"5651",2009,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1579619.0769
"5652",2009,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",3.1331287453
"5653",2009,5,919,"Lake Powell","Powell",42,"Total Release","cfs",293536.03046
"5654",2009,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.5822202254
"5655",2009,5,921,"Lake Mead","Mead",42,"Total Release","cfs",492765.62473
"5656",2009,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9773863637
"5657",2009,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05361950091
"5658",2009,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1075084.2627
"5659",2009,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.1323985374
"5660",2009,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1318986.8411
"5661",2009,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.6161722466
"5662",2009,6,919,"Lake Powell","Powell",42,"Total Release","cfs",334857.91931
"5663",2009,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6641809968
"5664",2009,6,921,"Lake Mead","Mead",42,"Total Release","cfs",377911.08346
"5665",2009,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7495757024
"5666",2009,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06678300288
"5667",2009,7,919,"Lake Powell","Powell",29,"Inflow","cfs",480438.54602
"5668",2009,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.95293595836
"5669",2009,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",568678.59261
"5670",2009,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.12795753907
"5671",2009,7,919,"Lake Powell","Powell",42,"Total Release","cfs",404801.4443
"5672",2009,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8029119556
"5673",2009,7,921,"Lake Mead","Mead",42,"Total Release","cfs",423446.2917
"5674",2009,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8398934711
"5675",2009,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06552040341
"5676",2009,8,919,"Lake Powell","Powell",29,"Inflow","cfs",204298.53122
"5677",2009,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.40522022708
"5678",2009,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",97212.19197
"5679",2009,8,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.192817570911
"5680",2009,8,919,"Lake Powell","Powell",42,"Total Release","cfs",404441.4637
"5681",2009,8,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8021979438
"5682",2009,8,921,"Lake Mead","Mead",42,"Total Release","cfs",403964.79129
"5683",2009,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8012524796
"5684",2009,9,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05933574912
"5685",2009,9,919,"Lake Powell","Powell",29,"Inflow","cfs",196990.70578
"5686",2009,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.39072536677
"5687",2009,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",93726.18686
"5688",2009,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.18590318055
"5689",2009,9,919,"Lake Powell","Powell",42,"Total Release","cfs",301486.5132
"5690",2009,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.5979897777
"5691",2009,9,921,"Lake Mead","Mead",42,"Total Release","cfs",289647.91681
"5692",2009,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.5745082647
"5693",2009,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.0382562927
"5694",2009,10,919,"Lake Powell","Powell",29,"Inflow","cfs",213627.55965
"5695",2009,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.42372408527
"5696",2009,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",154997.42222
"5697",2009,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.30743290356
"5698",2009,10,919,"Lake Powell","Powell",42,"Total Release","cfs",377439.0274
"5699",2009,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.7486393924
"5700",2009,10,921,"Lake Mead","Mead",42,"Total Release","cfs",256295.62502
"5701",2009,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.50835495907
"5702",2009,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03625265422
"5703",2009,11,919,"Lake Powell","Powell",29,"Inflow","cfs",209710.49792
"5704",2009,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.41595470668
"5705",2009,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",191191.0694
"5706",2009,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.37922195587
"5707",2009,11,919,"Lake Powell","Powell",42,"Total Release","cfs",303988.3467
"5708",2009,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6029520924
"5709",2009,11,921,"Lake Mead","Mead",42,"Total Release","cfs",340267.99979
"5710",2009,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6749117358
"5711",2009,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.028476990087
"5712",2009,12,919,"Lake Powell","Powell",29,"Inflow","cfs",186731.39581
"5713",2009,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.37037632226
"5714",2009,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",149384.54086
"5715",2009,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.29629991558
"5716",2009,12,919,"Lake Powell","Powell",42,"Total Release","cfs",403621.2188
"5717",2009,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8005710123
"5718",2009,12,921,"Lake Mead","Mead",42,"Total Release","cfs",228607.70834
"5719",2009,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.45343677692
"5720",2010,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009231177695
"5721",2010,1,919,"Lake Powell","Powell",29,"Inflow","cfs",217687.54593
"5722",2010,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.43177695053
"5723",2010,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",156076.4623
"5724",2010,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.30957314827
"5725",2010,1,919,"Lake Powell","Powell",42,"Total Release","cfs",453991.0787
"5726",2010,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9004781731
"5727",2010,1,921,"Lake Mead","Mead",42,"Total Release","cfs",319804.25585
"5728",2010,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.63432249134
"5729",2010,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009815629417
"5730",2010,2,919,"Lake Powell","Powell",29,"Inflow","cfs",207871.26188
"5731",2010,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.41230663511
"5732",2010,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",162596.98926
"5733",2010,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.32250642501
"5734",2010,2,919,"Lake Powell","Powell",42,"Total Release","cfs",317877.38891
"5735",2010,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.630500606
"5736",2010,2,921,"Lake Mead","Mead",42,"Total Release","cfs",201882.00002
"5737",2010,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.40042710744
"5738",2010,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.016558957785
"5739",2010,3,919,"Lake Powell","Powell",29,"Inflow","cfs",268820.03688
"5740",2010,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.53319676746
"5741",2010,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",270150.1679
"5742",2010,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.53583504396
"5743",2010,3,919,"Lake Powell","Powell",42,"Total Release","cfs",303684.17142
"5744",2010,3,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6023487699
"5745",2010,3,921,"Lake Mead","Mead",42,"Total Release","cfs",448361.87494
"5746",2010,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.8893128099
"5747",2010,4,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.026140018091
"5748",2010,4,919,"Lake Powell","Powell",29,"Inflow","cfs",379504.58725
"5749",2010,4,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7527363708
"5750",2010,4,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",494002.39877
"5751",2010,4,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.9798394677
"5752",2010,4,919,"Lake Powell","Powell",42,"Total Release","cfs",303465.31425
"5753",2010,4,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.601914673
"5754",2010,4,921,"Lake Mead","Mead",42,"Total Release","cfs",470382.3334
"5755",2010,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9329897522
"5756",2010,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03162176693
"5757",2010,5,919,"Lake Powell","Powell",29,"Inflow","cfs",639864.3512
"5758",2010,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.2691524315
"5759",2010,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",728176.7099
"5760",2010,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.4443174411
"5761",2010,5,919,"Lake Powell","Powell",42,"Total Release","cfs",303176.36209
"5762",2010,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6013415446
"5763",2010,5,921,"Lake Mead","Mead",42,"Total Release","cfs",484477.66697
"5764",2010,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9609474379
"5765",2010,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05304192069
"5766",2010,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1124078.654
"5767",2010,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.2295774951
"5768",2010,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1353530.261
"5769",2010,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.6846881211
"5770",2010,6,919,"Lake Powell","Powell",42,"Total Release","cfs",302996.1278
"5771",2010,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6009840548
"5772",2010,6,921,"Lake Mead","Mead",42,"Total Release","cfs",507783.0812
"5773",2010,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0071730539
"5774",2010,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06508558002
"5775",2010,7,919,"Lake Powell","Powell",29,"Inflow","cfs",291313.42628
"5776",2010,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.57781175431
"5777",2010,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",275309.59486
"5778",2010,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.54606861806
"5779",2010,7,919,"Lake Powell","Powell",42,"Total Release","cfs",404575.1842
"5780",2010,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8024631747
"5781",2010,7,921,"Lake Mead","Mead",42,"Total Release","cfs",474322.68994
"5782",2010,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.9408053356
"5783",2010,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06409971155
"5784",2010,8,919,"Lake Powell","Powell",29,"Inflow","cfs",312775.42079
"5785",2010,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.62038100014
"5786",2010,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",260470.2179
"5787",2010,8,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.51663514298
"5788",2010,8,919,"Lake Powell","Powell",42,"Total Release","cfs",404187.3961
"5789",2010,8,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.8016940083
"5790",2010,8,921,"Lake Mead","Mead",42,"Total Release","cfs",417873.83354
"5791",2010,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.828840661
"5792",2010,9,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05842573254
"5793",2010,9,919,"Lake Powell","Powell",29,"Inflow","cfs",216073.91079
"5794",2010,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.4285763519
"5795",2010,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",122905.01443
"5796",2010,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.243778540974
"5797",2010,9,919,"Lake Powell","Powell",42,"Total Release","cfs",242095.07544
"5798",2010,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.4801885796
"5799",2010,9,921,"Lake Mead","Mead",42,"Total Release","cfs",382400.125
"5800",2010,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.7584795867
"5801",2010,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.04067409608
"5802",2010,10,919,"Lake Powell","Powell",29,"Inflow","cfs",217497.30385
"5803",2010,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.43139961068
"5804",2010,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",133754.48994
"5805",2010,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.26529816181
"5806",2010,10,919,"Lake Powell","Powell",42,"Total Release","cfs",312517.34579
"5807",2010,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6198691149
"5808",2010,10,921,"Lake Mead","Mead",42,"Total Release","cfs",308846.95827
"5809",2010,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.61258900836
"5810",2010,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03864111543
"5811",2010,11,919,"Lake Powell","Powell",29,"Inflow","cfs",218844.8293
"5812",2010,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.434072389
"5813",2010,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",181703.28448
"5814",2010,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.36040320918
"5815",2010,11,919,"Lake Powell","Powell",42,"Total Release","cfs",348778.4231
"5816",2010,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.6917919135
"5817",2010,11,921,"Lake Mead","Mead",42,"Total Release","cfs",326750.25008
"5818",2010,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6480996691
"5819",2010,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.030209258746
"5820",2010,12,919,"Lake Powell","Powell",29,"Inflow","cfs",174154.68205
"5821",2010,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.34543077443
"5822",2010,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",109479.33174
"5823",2010,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.217149087755
"5824",2010,12,919,"Lake Powell","Powell",42,"Total Release","cfs",454344.8339
"5825",2010,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9011798357
"5826",2010,12,921,"Lake Mead","Mead",42,"Total Release","cfs",325509.12514
"5827",2010,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.645637934
"5828",2011,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009203806402
"5829",2011,1,919,"Lake Powell","Powell",29,"Inflow","cfs",154899.46683
"5830",2011,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.30723861188
"5831",2011,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",130810.54569
"5832",2011,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.259458933542
"5833",2011,1,919,"Lake Powell","Powell",42,"Total Release","cfs",502761.9807
"5834",2011,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9972138454
"5835",2011,1,921,"Lake Mead","Mead",42,"Total Release","cfs",272073.54168
"5836",2011,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.53965000041
"5837",2011,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.009557431121
"5838",2011,2,919,"Lake Powell","Powell",29,"Inflow","cfs",171488.69177
"5839",2011,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.34014285989
"5840",2011,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",141380.72016
"5841",2011,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.28042456878
"5842",2011,2,919,"Lake Powell","Powell",42,"Total Release","cfs",486059.1523
"5843",2011,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9640842687
"5844",2011,2,921,"Lake Mead","Mead",42,"Total Release","cfs",319925.04641
"5845",2011,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",0.6345620751
"5846",2011,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.015766842664
"5847",2011,3,919,"Lake Powell","Powell",29,"Inflow","cfs",294144.50727
"5848",2011,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.5834271217
"5849",2011,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",293166.07797
"5850",2011,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.5814864362
"5851",2011,3,919,"Lake Powell","Powell",42,"Total Release","cfs",520926.0738
